Postcode,Postcode Latitude,Postcode Longtitude,Venue,Venue Category,Venue Latitude,Venue Longitude
M7A,43.6623015,-79.3894938,W Burger Bar,Burger Joint,43.66133100835633,-79.3835570768382
M7A,43.6623015,-79.3894938,The Captain's Boil,Seafood Restaurant,43.662374914979594,-79.38353475807129
M7A,43.6623015,-79.3894938,Fran's,Diner,43.661255320138636,-79.38389304122866
M7A,43.6623015,-79.3894938,Wendy's,Fast Food Restaurant,43.662820073147046,-79.38337917323224
M7A,43.6623015,-79.3894938,Booster Juice,Smoothie Shop,43.65865699,-79.38868207
M7A,43.6623015,-79.3894938,Hart House Gym,Gym,43.66417202442517,-79.39488839857401
M7A,43.6623015,-79.3894938,Aroma Espresso Bar,Café,43.658927676749364,-79.38990298985978
M7A,43.6623015,-79.3894938,Starbucks,Coffee Shop,43.66041220474521,-79.39269202304281
M7A,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.6610382,-79.3937966
M7A,43.6623015,-79.3894938,Subway,Sandwich Place,43.658720367952235,-79.39090229383463
M7A,43.6623015,-79.3894938,Convocation Hall,College Auditorium,43.66082829233904,-79.39524545662506
M7A,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.658599,-79.388498
M7A,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.6582089,-79.3906346
M7A,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.6594149,-79.3912214
M7A,43.6623015,-79.3894938,SUDS,Bar,43.65988035580764,-79.39471219966201
M7A,43.6623015,-79.3894938,The Green Beet Cafe,Vegetarian / Vegan Restaurant,43.66209577172247,-79.39415302454405
M7A,43.6623015,-79.3894938,Hart House Music Room,Music Venue,43.663758129167384,-79.39502654389076
M7A,43.6623015,-79.3894938,University of Toronto Arts Centre,Art Gallery,43.663605383400764,-79.39515929235343
M7R,43.6369656,-79.61581899999999,Hilton Garden Inn,Hotel,43.63851877906645,-79.61872101399192
M7R,43.6369656,-79.61581899999999,Quesada Mexican Grill,Burrito Place,43.63691569975329,-79.62058021407259
M7R,43.6369656,-79.61581899999999,Courtyard Mississauga-Airport Corporate Centre West,Hotel,43.641405402386695,-79.61554332646301
M7R,43.6369656,-79.61581899999999,Tim Hortons,Coffee Shop,43.63629258792057,-79.61565527116397
M7R,43.6369656,-79.61581899999999,Subway,Sandwich Place,43.6368014963905,-79.62088312119413
M7R,43.6369656,-79.61581899999999,Starbucks,Coffee Shop,43.63688768474615,-79.62101964751906
M7R,43.6369656,-79.61581899999999,Mary Brown's Famous Chicken,Fried Chicken Joint,43.63683566544911,-79.62057539641114
M7R,43.6369656,-79.61581899999999,Great North American Grill,American Restaurant,43.63842948751721,-79.61875587791347
M7R,43.6369656,-79.61581899999999,Anoush Middle Eastern Cuisine,Middle Eastern Restaurant,43.636848,-79.62077
M7R,43.6369656,-79.61581899999999,Anoush,Mediterranean Restaurant,43.63676913761602,-79.62083985121491
M7R,43.6369656,-79.61581899999999,LA Fitness,Gym / Fitness Center,43.637794,-79.621765
M7Y,43.6627439,-79.321558,Rorschach Brewing Co.,Brewery,43.6634831695922,-79.31982368639481
M7Y,43.6627439,-79.321558,Leslieville Farmers Market,Farmers Market,43.664901398008624,-79.31978354343948
M7Y,43.6627439,-79.321558,The Sidekick,Comic Shop,43.66448428095712,-79.3251615270421
M7Y,43.6627439,-79.321558,Queen Margherita Pizza,Pizza Place,43.664685391781596,-79.32416396716876
M7Y,43.6627439,-79.321558,Chino Locos,Burrito Place,43.664653279986126,-79.32558448882219
M7Y,43.6627439,-79.321558,The Green Wood,Restaurant,43.66472825054798,-79.32411719351869
M7Y,43.6627439,-79.321558,Chick-n-Joy,Fast Food Restaurant,43.66518127981666,-79.32140349279904
M7Y,43.6627439,-79.321558,Ashbridges Bay Skatepark,Skate Park,43.662547867049305,-79.31563069104494
M7Y,43.6627439,-79.321558,East End Garden Centre & Hardware,Garden Center,43.664555216809305,-79.32459829159242
